slot_type,tier,filler,display_filler,probability,log_probability,soft_count,prior_count,evidence_count,source_count,anchored_source_count,inferred_source_count,anchored_soft_count,inferred_soft_count,teacher_confidence_mean,frequency,popularity_score,semantic_smoothing_mass,calibration_temperature,artifact_version
action_noun,niche,exploration,exploration,0.0012419087828,-6.69110574197,5.43321932856,0.5,5.93321932856,7,0,7,0,5.43321932856,,7,0,0,1,tier_slot_filler_distribution_v1
action_noun,pop,nationalization,nationalization,0.000454138566681,-7.69710819354,0.0740589877252,0.5,0.574058987725,1,0,1,0,0.0740589877252,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,nationalization,nationalization,0.000284892442112,-8.16339884503,0.117344430447,0.5,0.617344430447,1,0,1,0,0.117344430447,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,nationalization,nationalization,0.000273908227241,-8.20271744476,0.808596581828,0.5,1.30859658183,1,0,1,0,0.808596581828,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,biblical transformation,Biblical Transformation,0.000605941714664,-7.40872675694,0.265947472558,0.5,0.765947472558,4,0,4,0,0.265947472558,0.97,4,0.204057100496,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,biblical transformation,Biblical Transformation,0.0004425101382,-7.72304718259,0.45889230058,0.5,0.95889230058,4,0,4,0,0.45889230058,0.97,4,0.204057100496,0,1,tier_slot_filler_distribution_v1
action_noun,niche,biblical transformation,Biblical Transformation,0.000790195740727,-7.14322987012,3.27516022686,0.5,3.77516022686,4,2,2,1.94,1.33516022686,0.97,4,0.204057100496,0,1,tier_slot_filler_distribution_v1
action_noun,pop,populating,populating,0.000465996633816,-7.67133214743,0.0890483115036,0.5,0.589048311504,1,0,1,0,0.0890483115036,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,populating,populating,0.000513668767539,-7.57393192137,0.613088681412,0.5,1.11308868141,1,0,1,0,0.613088681412,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,populating,populating,0.000167004289088,-8.69749106271,0.297863007084,0.5,0.797863007084,1,0,1,0,0.297863007084,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,integration,integration,0.000793091994675,-7.13957133464,0.502516899113,0.5,1.00251689911,7,0,7,0,0.502516899113,0.895,7,0.125094249848,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,integration,integration,0.00124040151999,-6.69232014533,2.18787393659,0.5,2.68787393659,7,1,6,0.81,1.37787393659,0.895,7,0.125094249848,0,1,tier_slot_filler_distribution_v1
action_noun,niche,integration,integration,0.00100672089337,-6.90105687013,4.30960916429,0.5,4.80960916429,7,1,6,0.98,3.32960916429,0.895,7,0.125094249848,0,1,tier_slot_filler_distribution_v1
action_noun,pop,abuse,Abuse,0.000716269404393,-7.24145419865,0.405408435645,0.5,0.905408435645,4,0,4,0,0.405408435645,0.96,4,0.200937022318,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,abuse,Abuse,0.000647871957038,-7.3418174783,0.903898753351,0.5,1.40389875335,4,0,4,0,0.903898753351,0.96,4,0.200937022318,0,1,tier_slot_filler_distribution_v1
action_noun,niche,abuse,Abuse,0.000667858241164,-7.31143462077,2.690692811,0.5,3.190692811,4,1,3,0.96,1.730692811,0.96,4,0.200937022318,0,1,tier_slot_filler_distribution_v1
action_noun,pop,violence,Violence,0.000823973136511,-7.10137262991,0.541552555458,0.5,1.04155255546,7,0,7,0,0.541552555458,0.97,7,0.170956428153,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,violence,Violence,0.000990491275787,-6.91730949975,1.6463337812,0.5,2.1463337812,7,0,7,0,1.6463337812,0.97,7,0.170956428153,0,1,tier_slot_filler_distribution_v1
action_noun,niche,violence,Violence,0.00111190236673,-6.80168288671,4.81211366334,0.5,5.31211366334,7,1,6,0.97,3.84211366334,0.97,7,0.170956428153,0,1,tier_slot_filler_distribution_v1
action_noun,pop,resacralization,resacralization,0.00057089654473,-7.46830254733,0.221648229435,0.5,0.721648229435,1,0,1,0,0.221648229435,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,resacralization,resacralization,0.000439560349864,-7.72973553545,0.452500290363,0.5,0.952500290363,1,0,1,0,0.452500290363,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,resacralization,resacralization,0.000172862682088,-8.6630130238,0.325851480202,0.5,0.825851480202,1,0,1,0,0.325851480202,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,intimacy,Intimacy,0.000712697134462,-7.24645400414,0.400892867466,0.5,0.900892867466,2,0,2,0,0.400892867466,,2,0.0625095319896,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,intimacy,Intimacy,0.000278925736881,-8.18456498763,0.104414946552,0.5,0.604414946552,2,0,2,0,0.104414946552,,2,0.0625095319896,0,1,tier_slot_filler_distribution_v1
action_noun,niche,intimacy,Intimacy,0.000417517979292,-7.78118295043,1.49469218598,0.5,1.99469218598,2,0,2,0,1.49469218598,,2,0.0625095319896,0,1,tier_slot_filler_distribution_v1
action_noun,pop,regulation,Regulation,0.00163283170752,-6.41743952755,1.56399937357,0.5,2.06399937357,17,0,17,0,1.56399937357,0.99,17,0.203263884331,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,regulation,Regulation,0.00096043986551,-6.9481191852,1.58121422021,0.5,2.08121422021,17,0,17,0,1.58121422021,0.99,17,0.203263884331,0,1,tier_slot_filler_distribution_v1
action_noun,niche,regulation,Regulation,0.00300466480774,-5.80758926206,13.8547864062,0.5,14.3547864062,17,1,16,0.99,12.8647864062,0.99,17,0.203263884331,0,1,tier_slot_filler_distribution_v1
action_noun,pop,valuation,valuation,0.000443195925868,-7.72149861511,0.0602268189355,0.5,0.560226818935,3,0,3,0,0.0602268189355,0.975,3,0.0360255634556,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,valuation,valuation,0.00028111900191,-8.17673248394,0.10916761721,0.5,0.60916761721,3,0,3,0,0.10916761721,0.975,3,0.0360255634556,0,1,tier_slot_filler_distribution_v1
action_noun,niche,valuation,valuation,0.000697144007789,-7.26851855766,2.83060556385,0.5,3.33060556385,3,2,1,1.95,0.880605563855,0.975,3,0.0360255634556,0,1,tier_slot_filler_distribution_v1
action_noun,pop,fiction,fiction,0.00107425520396,-6.83612769105,0.857924431418,0.5,1.35792443142,8,0,8,0,0.857924431418,0.955,8,0.222193046922,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,fiction,fiction,0.000797293340985,-7.13428789045,1.22768571831,0.5,1.72768571831,8,0,8,0,1.22768571831,0.955,8,0.222193046922,0,1,tier_slot_filler_distribution_v1
action_noun,niche,fiction,fiction,0.00134262474556,-6.61312881555,5.91438985028,0.5,6.41438985028,8,2,6,1.91,4.00438985028,0.955,8,0.222193046922,0,1,tier_slot_filler_distribution_v1
action_noun,pop,reformation,Reformation,0.000870871923091,-7.04601563774,0.600835496667,0.5,1.10083549667,4,0,4,0,0.600835496667,,4,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,reformation,Reformation,0.000655449817643,-7.33018881354,0.920319512023,0.5,1.42031951202,4,0,4,0,0.920319512023,,4,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,reformation,Reformation,0.000623515422649,-7.38013705755,2.47884499131,0.5,2.97884499131,4,0,4,0,2.47884499131,,4,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,intriguing history,intriguing history,0.000404605805284,-7.81259728513,0.0114465408805,0.5,0.511446540881,1,0,1,0,0.0114465408805,0.93,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,intriguing history,intriguing history,0.000257761552823,-8.26347561426,0.0585534591195,0.5,0.558553459119,1,0,1,0,0.0585534591195,0.93,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,intriguing history,intriguing history,0.000299319721902,-8.11399825185,0.93,0.5,1.43,1,1,0,0.93,0,0.93,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,sermonic power,sermonic power,0.000396844060864,-7.83196714823,0.00163522012579,0.5,0.501635220126,1,0,1,0,0.00163522012579,0.99,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,sermonic power,sermonic power,0.000234600453943,-8.35762668678,0.00836477987421,0.5,0.508364779874,1,0,1,0,0.00836477987421,0.99,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,sermonic power,sermonic power,0.000311878591352,-8.07289657617,0.99,0.5,1.49,1,1,0,0.99,0,0.99,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,econometric analysis,Econometric Analysis,0.000531857064145,-7.53913578114,0.172299932791,0.5,0.672299932791,3,0,3,0,0.172299932791,0.99,3,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,econometric analysis,Econometric Analysis,0.000277500943379,-8.18968622522,0.10132750651,0.5,0.60132750651,3,0,3,0,0.10132750651,0.99,3,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,econometric analysis,Econometric Analysis,0.000675326529804,-7.3003142362,2.7263725607,0.5,3.2263725607,3,1,2,0.99,1.7363725607,0.99,3,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,anglo-american tradition,Anglo-American tradition,0.000675135359218,-7.30059735502,0.353412480959,0.5,0.853412480959,4,0,4,0,0.353412480959,0.97,4,0.0647078970439,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,anglo-american tradition,Anglo-American tradition,0.000394484406817,-7.83793094491,0.354823489319,0.5,0.854823489319,4,0,4,0,0.354823489319,0.97,4,0.0647078970439,0,1,tier_slot_filler_distribution_v1
action_noun,niche,anglo-american tradition,Anglo-American tradition,0.000793671157269,-7.13884134212,3.29176402972,0.5,3.79176402972,4,1,3,0.97,2.32176402972,0.97,4,0.0647078970439,0,1,tier_slot_filler_distribution_v1
action_noun,pop,resurgence,Resurgence,0.000537558198756,-7.52847352707,0.179506516429,0.5,0.679506516429,2,0,2,0,0.179506516429,,2,0.181514460839,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,resurgence,Resurgence,0.000363303444629,-7.92027213728,0.287256258683,0.5,0.787256258683,2,0,2,0,0.287256258683,,2,0.181514460839,0,1,tier_slot_filler_distribution_v1
action_noun,niche,resurgence,Resurgence,0.000425586014485,-7.76204348118,1.53323722489,0.5,2.03323722489,2,0,2,0,1.53323722489,,2,0.181514460839,0,1,tier_slot_filler_distribution_v1
action_noun,pop,fallacy,Fallacy,0.00058780436442,-7.439116379,0.24302075,0.5,0.74302075,2,0,2,0,0.24302075,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,fallacy,Fallacy,0.000306204914691,-8.09125602428,0.16352725,0.5,0.66352725,2,0,2,0,0.16352725,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,fallacy,Fallacy,0.000438189839479,-7.73285831802,1.593452,0.5,2.093452,2,0,2,0,1.593452,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,representation,Representation,0.00221105187099,-6.11428691696,2.29490510604,0.5,2.79490510604,22,0,22,0,2.29490510604,0.9825,22,0.199925582242,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,representation,Representation,0.0017660113671,-6.33903174019,3.32683820428,0.5,3.82683820428,22,0,22,0,3.32683820428,0.9825,22,0.199925582242,0,1,tier_slot_filler_distribution_v1
action_noun,niche,representation,Representation,0.00353286370528,-5.64564648897,16.3782566897,0.5,16.8782566897,22,4,18,3.93,12.4482566897,0.9825,22,0.199925582242,0,1,tier_slot_filler_distribution_v1
action_noun,pop,gentle art,gentle art,0.000460353201154,-7.68351653451,0.0819146666667,0.5,0.581914666667,1,0,1,0,0.0819146666667,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,gentle art,gentle art,0.000354324836748,-7.94529644765,0.267800166667,0.5,0.767800166667,1,0,1,0,0.267800166667,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,gentle art,gentle art,0.000240771353982,-8.33166281347,0.650285166667,0.5,1.15028516667,1,0,1,0,0.650285166667,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,extermination,extermination,0.000486317711966,-7.62864841933,0.1147354,0.5,0.6147354,1,0,1,0,0.1147354,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,extermination,extermination,0.000336982967154,-7.99547817146,0.2302214,0.5,0.7302214,1,0,1,0,0.2302214,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,extermination,extermination,0.000241767279307,-8.32753495025,0.6550432,0.5,1.1550432,1,0,1,0,0.6550432,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,early modern construction,early modern construction,0.000455522803454,-7.69406478005,0.0758087478628,0.5,0.575808747863,1,0,1,0,0.0758087478628,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,early modern construction,early modern construction,0.000346857592583,-7.96659625827,0.251619107028,0.5,0.751619107028,1,0,1,0,0.251619107028,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,early modern construction,early modern construction,0.000245436341527,-8.31247294567,0.672572145109,0.5,1.17257214511,1,0,1,0,0.672572145109,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,geometry,geometry,0.000610711876866,-7.40088526997,0.27197725,0.5,0.77197725,1,0,1,0,0.27197725,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,geometry,geometry,0.000301645948421,-8.10625658456,0.15364825,0.5,0.65364825,1,0,1,0,0.15364825,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,geometry,geometry,0.00022488215144,-8.39993406436,0.5743745,0.5,1.0743745,1,0,1,0,0.5743745,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,seduction,seduction,0.000898743418904,-7.01451297145,0.636066775944,0.5,1.13606677594,5,0,5,0,0.636066775944,,5,0.0888591425597,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,seduction,seduction,0.000983583039552,-6.92430849101,1.63136405743,0.5,2.13136405743,5,0,5,0,1.63136405743,,5,0.0888591425597,0,1,tier_slot_filler_distribution_v1
action_noun,niche,seduction,seduction,0.00067662356922,-7.29839546743,2.73256916663,0.5,3.23256916663,5,0,5,0,2.73256916663,,5,0.0888591425597,0,1,tier_slot_filler_distribution_v1
action_noun,pop,ideological history,Ideological History,0.000639807660296,-7.35434295757,0.308756103876,0.5,0.808756103876,2,0,2,0,0.308756103876,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,ideological history,Ideological History,0.00052730491142,-7.54773159719,0.642637367981,0.5,1.14263736798,2,0,2,0,0.642637367981,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,ideological history,Ideological History,0.000324145786951,-8.03431718365,1.04860652814,0.5,1.54860652814,2,0,2,0,1.04860652814,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,political construction,Political Construction,0.00047266124168,-7.65713161701,0.0974727843951,0.5,0.597472784395,2,0,2,0,0.0974727843951,,2,0.239753870132,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,political construction,Political Construction,0.000264793138487,-8.2365616463,0.0737904735333,0.5,0.573790473533,2,0,2,0,0.0737904735333,,2,0.239753870132,0,1,tier_slot_filler_distribution_v1
action_noun,niche,political construction,Political Construction,0.000487438345468,-7.62634674636,1.82873674207,0.5,2.32873674207,2,0,2,0,1.82873674207,,2,0.239753870132,0,1,tier_slot_filler_distribution_v1
action_noun,pop,eclipse,Eclipse,0.000622296941806,-7.38209318074,0.286621482268,0.5,0.786621482268,4,0,4,0,0.286621482268,0.97,4,0.23529149385,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,eclipse,Eclipse,0.000893633987183,-7.02021427693,1.43644998357,0.5,1.93644998357,4,0,4,0,1.43644998357,0.97,4,0.23529149385,0,1,tier_slot_filler_distribution_v1
action_noun,niche,eclipse,Eclipse,0.00058125138223,-7.45032722304,2.27692853417,0.5,2.77692853417,4,1,3,0.97,1.30692853417,0.97,4,0.23529149385,0,1,tier_slot_filler_distribution_v1
action_noun,pop,building,Building,0.00121132483011,-6.71604061742,1.03118884146,0.5,1.53118884146,11,0,11,0,1.03118884146,0.97,11,0.154754652172,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,building,Building,0.00113741152742,-6.77900018826,1.96470094598,0.5,2.46470094598,11,0,11,0,1.96470094598,0.97,11,0.154754652172,0,1,tier_slot_filler_distribution_v1
action_noun,niche,building,Building,0.00178003349919,-6.33112309508,8.00411021255,0.5,8.50411021255,11,1,10,0.97,7.03411021255,0.97,11,0.154754652172,0,1,tier_slot_filler_distribution_v1
action_noun,pop,writing,Writing,0.00168294660142,-6.38720909249,1.62734767159,0.5,2.12734767159,16,0,16,0,1.62734767159,0.975,16,0.215357239412,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,writing,Writing,0.0010496153528,-6.8593315126,1.77445202603,0.5,2.27445202603,16,0,16,0,1.77445202603,0.975,16,0.215357239412,0,1,tier_slot_filler_distribution_v1
action_noun,niche,writing,Writing,0.00274164312722,-5.89919785685,12.5982003024,0.5,13.0982003024,16,2,14,1.95,10.6482003024,0.975,16,0.215357239412,0,1,tier_slot_filler_distribution_v1
action_noun,pop,non-trivial nature,non-trivial nature,0.000416600048839,-7.78338391191,0.026608,0.5,0.526608,1,0,1,0,0.026608,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,non-trivial nature,non-trivial nature,0.000270307150952,-8.21595164942,0.085739,0.5,0.585739,1,0,1,0,0.085739,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,non-trivial nature,non-trivial nature,0.000290455881158,-8.14405886529,0.887653,0.5,1.387653,1,0,1,0,0.887653,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,literary construction,Literary Construction,0.000490032579382,-7.62103868053,0.119431220142,0.5,0.619431220142,2,0,2,0,0.119431220142,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,literary construction,Literary Construction,0.0002527128537,-8.28325667941,0.0476132380965,0.5,0.547613238097,2,0,2,0,0.0476132380965,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,literary construction,Literary Construction,0.000488321401377,-7.62453675952,1.83295554176,0.5,2.33295554176,2,0,2,0,1.83295554176,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,bankrupting,bankrupting,0.00062522806368,-7.3773940729,0.2903266,0.5,0.7903266,1,0,1,0,0.2903266,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,bankrupting,bankrupting,0.00036884847544,-7.90512463392,0.299272,0.5,0.799272,1,0,1,0,0.299272,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,bankrupting,bankrupting,0.000190560205502,-8.56554237395,0.4104014,0.5,0.9104014,1,0,1,0,0.4104014,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,natural history,Natural History,0.000673033523335,-7.30371541777,0.350755631557,0.5,0.850755631557,3,0,3,0,0.350755631557,0.89,3,0.0911031591799,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,natural history,Natural History,0.000411347021658,-7.79607336478,0.391363740361,0.5,0.891363740361,3,0,3,0,0.391363740361,0.89,3,0.0911031591799,0,1,tier_slot_filler_distribution_v1
action_noun,niche,natural history,Natural History,0.000577264379466,-7.45721019975,2.25788062808,0.5,2.75788062808,3,1,2,0.89,1.36788062808,0.89,3,0.0911031591799,0,1,tier_slot_filler_distribution_v1
action_noun,pop,colonization,colonization,0.000601243997696,-7.41650971964,0.260009270333,0.5,0.760009270333,3,0,3,0,0.260009270333,0.98,3,0.307392962892,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,colonization,colonization,0.00043004954384,-7.75161013768,0.431890957647,0.5,0.931890957647,3,0,3,0,0.431890957647,0.98,3,0.307392962892,0,1,tier_slot_filler_distribution_v1
action_noun,niche,colonization,colonization,0.00058777597401,-7.43916467925,2.30809977202,0.5,2.80809977202,3,1,2,0.98,1.32809977202,0.98,3,0.307392962892,0,1,tier_slot_filler_distribution_v1
action_noun,pop,demise,Demise,0.00193699580279,-6.24661706142,1.94848143575,0.5,2.44848143575,17,0,17,0,1.94848143575,0.97,17,0.249974933187,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,demise,Demise,0.00244694936502,-6.01291318741,4.80238903808,0.5,5.30238903808,17,0,17,0,4.80238903808,0.97,17,0.249974933187,0,1,tier_slot_filler_distribution_v1
action_noun,niche,demise,Demise,0.00224994857375,-6.09684791914,10.2491295262,0.5,10.7491295262,17,1,16,0.97,9.27912952617,0.97,17,0.249974933187,0,1,tier_slot_filler_distribution_v1
action_noun,pop,imagining,Imagining,0.00063742629046,-7.35807191042,0.305745906421,0.5,0.805745906421,3,0,3,0,0.305745906421,0.98,3,0.208066460329,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,imagining,Imagining,0.000593187723362,-7.42999964353,0.785401376438,0.5,1.28540137644,3,0,3,0,0.785401376438,0.98,3,0.208066460329,0,1,tier_slot_filler_distribution_v1
action_noun,niche,imagining,Imagining,0.000504207779998,-7.59252211295,1.90885271714,0.5,2.40885271714,3,1,2,0.98,0.928852717141,0.98,3,0.208066460329,0,1,tier_slot_filler_distribution_v1
action_noun,pop,frustration,frustration,0.000515249932225,-7.57085846973,0.1513075,0.5,0.6513075,2,0,2,0,0.1513075,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,frustration,frustration,0.000927093179954,-6.9834564797,1.508954,0.5,2.008954,2,0,2,0,1.508954,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,frustration,frustration,0.000175769436567,-8.64633744126,0.3397385,0.5,0.8397385,2,0,2,0,0.3397385,,2,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,invasion,invasion,0.00125417815248,-6.68127477949,1.08535806792,0.5,1.58535806792,7,0,7,0,1.08535806792,0.93,7,0.139980563451,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,invasion,invasion,0.00120865756184,-6.7182449883,2.11908672826,0.5,2.61908672826,7,0,7,0,2.11908672826,0.93,7,0.139980563451,0,1,tier_slot_filler_distribution_v1
action_noun,niche,invasion,invasion,0.000899121950365,-7.01409188156,3.79555520382,0.5,4.29555520382,7,1,6,0.93,2.86555520382,0.93,7,0.139980563451,0,1,tier_slot_filler_distribution_v1
action_noun,pop,political culture,Political Culture,0.000695740360268,-7.27053401282,0.379458465406,0.5,0.879458465406,2,0,2,0,0.379458465406,,2,0.165354751225,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,political culture,Political Culture,0.000318198151523,-8.05283625124,0.189515857863,0.5,0.689515857863,2,0,2,0,0.189515857863,,2,0.165354751225,0,1,tier_slot_filler_distribution_v1
action_noun,niche,political culture,Political Culture,0.000404191656325,-7.81362139565,1.43102567673,0.5,1.93102567673,2,0,2,0,1.43102567673,,2,0.165354751225,0,1,tier_slot_filler_distribution_v1
action_noun,pop,social management,social management,0.000518912298468,-7.56377567083,0.155936955441,0.5,0.655936955441,1,0,1,0,0.155936955441,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,social management,social management,0.000386770028149,-7.85768028408,0.338106904387,0.5,0.838106904387,1,0,1,0,0.338106904387,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,social management,social management,0.000210561197288,-8.46573422364,0.505956140172,0.5,1.00595614017,1,0,1,0,0.505956140172,,1,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,expulsion,Expulsion,0.000451092621014,-7.70383787145,0.0702087256804,0.5,0.57020872568,3,0,3,0,0.0702087256804,0.97,3,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,expulsion,Expulsion,0.000265596768329,-8.23353130787,0.0755318900602,0.5,0.57553189006,3,0,3,0,0.0755318900602,0.97,3,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,expulsion,Expulsion,0.000702095095163,-7.26144169992,2.85425938426,0.5,3.35425938426,3,1,2,0.97,1.88425938426,0.97,3,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,secret history,Secret History,0.00113000951348,-6.78552922729,0.928401296474,0.5,1.42840129647,8,0,8,0,0.928401296474,,8,0.163873392774,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,secret history,Secret History,0.000941563706302,-6.96796854747,1.54031074215,0.5,2.04031074215,8,0,8,0,1.54031074215,,8,0.163873392774,0,1,tier_slot_filler_distribution_v1
action_noun,niche,secret history,Secret History,0.00126243596875,-6.67471211592,5.53128796138,0.5,6.03128796138,8,0,8,0,5.53128796138,,8,0.163873392774,0,1,tier_slot_filler_distribution_v1
action_noun,pop,rise and fall,Rise and Fall,0.00435495328011,-5.43644139661,5.00492791186,0.5,5.50492791186,19,1,18,0.84,4.16492791186,0.856666666667,19,0.24793491123,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,rise and fall,Rise and Fall,0.00285500850929,-5.85868045539,5.68662814999,0.5,6.18662814999,19,1,18,0.84,4.84662814999,0.856666666667,19,0.24793491123,0,1,tier_slot_filler_distribution_v1
action_noun,niche,rise and fall,Rise and Fall,0.00184373495801,-6.29596189628,8.30844393815,0.5,8.80844393815,19,1,18,0.89,7.41844393815,0.856666666667,19,0.24793491123,0,1,tier_slot_filler_distribution_v1
action_noun,pop,lure,lure,0.00189416223403,-6.26897863106,1.89433717907,0.5,2.39433717907,9,0,9,0,1.89433717907,0.955,9,0.164327584476,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,lure,lure,0.000792166673363,-7.14073874212,1.21657654433,0.5,1.71657654433,9,0,9,0,1.21657654433,0.955,9,0.164327584476,0,1,tier_slot_filler_distribution_v1
action_noun,niche,lure,lure,0.00133732834092,-6.61708143067,5.8890862766,0.5,6.3890862766,9,2,7,1.91,3.9790862766,0.955,9,0.164327584476,0,1,tier_slot_filler_distribution_v1
action_noun,pop,subversion,subversion,0.000842276031452,-7.07940276912,0.56468853666,0.5,1.06468853666,7,0,7,0,0.56468853666,0.91,7,0.152698416925,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,subversion,subversion,0.00176516166578,-6.33951299745,3.3249969537,0.5,3.8249969537,7,1,6,0.83,2.4949969537,0.91,7,0.152698416925,0,1,tier_slot_filler_distribution_v1
action_noun,niche,subversion,subversion,0.000755691143359,-7.18787780579,3.11031450964,0.5,3.61031450964,7,1,6,0.99,2.12031450964,0.91,7,0.152698416925,0,1,tier_slot_filler_distribution_v1
action_noun,pop,social history,social history,0.000498699063685,-7.60350772293,0.13038618757,0.5,0.63038618757,2,0,2,0,0.13038618757,0.97,2,,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,social history,social history,0.000336751065456,-7.99616657874,0.229718883257,0.5,0.729718883257,2,0,2,0,0.229718883257,0.97,2,,0,1,tier_slot_filler_distribution_v1
action_noun,niche,social history,social history,0.000447911017552,-7.71091596681,1.63989492917,0.5,2.13989492917,2,1,1,0.97,0.669894929173,0.97,2,,0,1,tier_slot_filler_distribution_v1
action_noun,pop,performance,Performance,0.00248338658079,-5.99813209356,2.6391528738,0.5,3.1391528738,33,0,33,0,2.6391528738,0.966428571429,33,0.254648795313,0,1,tier_slot_filler_distribution_v1
action_noun,mainstream,performance,Performance,0.0022968154488,-6.07623170295,4.47705805943,0.5,4.97705805943,33,0,33,0,4.47705805943,0.966428571429,33,0.254648795313,0,1,tier_slot_filler_distribution_v1
action_noun,niche,performance,Performance,0.00552250937496,-5.19892292508,25.8837890668,0.5,26.3837890668,33,14,19,13.53,12.3537890668,0.966428571429,33,0.254648795313,0,1,tier_slot_filler_distribution_v1
action_noun,pop,governing,governing,0.000663188002132,-7.31845204518,0.33831028921,0.5,0.83831028921,2,0,2,0,0.33831028921,,2,,0,1,tier_slot_filler_distribution_v1
